index,source,target
66,"火山地帯を探索中のハンターから、
新種の飛竜を目撃したと報告があった。
報告によると、この地域にのみ生息する
珍しいサボテンを持ち帰ろうとした
ところ、突如出現したこの飛竜に
執拗に追い回されたという。
時間が経つにつれて、飛竜が弱って
いくように見えたとの報告もあるため
さらなる調査が求められている。","Only recently being discovered
following an attack on
Guild researchers, little is
known of this Wyvern's
biology. It has however been
hypothesized that its flames
are the result of
it consuming a unique
type of thermophilic cactus."
67,"砂漠を調査中のハンターから、新種の
モンスターを発見したと報告を受けた。
詳しい調査の結果、火山地帯に生息する
グラビモスの祖先にあたるモンスター
ではないかと推測されている。身体の
各所にある突起物が特徴で、敵を威嚇
する際に大量の水を放出するとのこと。
ギルドはこのモンスターを「水砦竜」と
名付け、さらに調査を進めている。","A newly discovered Wyvern
that is speculated to be
a more primitive cousin
of Gravios. They possess
numerous tube-like structures
from which they can
eject water at deadly speeds.
Research on these
creatures is ongoing."
68,"『氷牙竜』の異名を持つ飛竜種。
体内に低温の液体を生成する特別な器官
を持ち、これを使って超低温のブレスを
吐き出すことができる。
寒冷地に棲息するため、不安定な氷の
上などでも体勢を維持できるよう、
翼や尻尾などには棘が発達している。
これにより、立体的で俊敏な動きが
可能となっている。","Agile Wyverns that inhabit
polar enviroments. They utilize
the various spikes lining
their wings and tail for
easy traversal of icy
surfaces. They are skilled
predators and will dispatch
trapped prey with their
large amber tusks."
69,"木々の生い茂る樹海を棲家とする
独特の進化を遂げた飛竜。
暗がりに身を潜め、
恐るべき素早さで執拗かつ狡猾に
獲物を狙い、追い詰める。
戦うための武器として発達した尻尾は、
中型のモンスターを一撃で倒すほどの
威力を持つ。
","Flying Wyverns that have
evolved to live in densely
wooded areas. These sly
beasts stalk their prey from
the shadows with ferocious
speed. Their massive tails
are extremely deadly and
can kill small monsters
with a single strike."
70,"近年発見された彩の滝に生息する飛竜。
全体的に鋭利な体つきが特徴で、
『裂水竜』とも呼称される。両翼から
伸びている「垂刃」と呼ばれる部位は
刀剣のように鋭く、硬い岩盤ですら
容易に切断してしまう。非常に好戦的な
性格で、垂刃を用いた攻撃には注意が
必要。怒ると体表が赤く染まり、
攻撃はさらに激しさを増す。","Wyverns native to the
Painted Waterfalls, they are
characterized by their sharp
black scales and long
whip-like wing appendages.
In addition to water based
attacks, their claws are
capable of cutting stone. Parts
of their bodies turn
red enraged."
71,"近年、その姿が確認された飛竜。
黄金に輝きを放つ無数の鱗を松かさの
ように逆立て、鋭い刃として自在に
操り獲物を切りつけるさまから、
『千刃竜』の異名をとる。
強靭な翼と後脚を使って上空から獲物
に掴みかかるなど、非常に高い攻撃性
を持ち、天を切り裂き地を穿つ。","Invasive Wyverns native to
distant lands, they are 
marked by lustrus, golden
scales as sharp as blades.
They are extremely agile
and can launch their razor
sharp scales at prey
before shredding it with 
their talons."
72,"水辺や水溜りのある場所を好む飛竜。
最近になって白湖や彩の滝でその姿が
確認された。体内で可燃性の高いガス
を発生させ、各部位の噴出口から霧状
にして吐き出すことから『爆霧竜』と
名付けられた。
一度機嫌を損ねてしまうと、ハンター
を執拗に追いかけて範囲爆発を繰り返
すため、とても危険性が高い。","Strange Wyverns found near
areas with fast moving 
water. While rather sluggish
they utilize explosive mist
generated from specialized
organs to kill potential
prey. Despite their lack
of agility, they are
stubborn, vicious predators."
73,"砂漠に群れて生息する魚竜。
一見、ガノトトスと似た進化形態を
しているが、彼らは砂中に潜り、
砂漠を泳ぐ。
滅多に地上には姿を出さないが、
彼らの聴覚に衝撃をあたえることが
できれば…。","Piscine Wyverns related to
Plesioth, but adapted to
""swim"" through sand instead
of water. They locate
prey through sound, and
are sensitive to Sonic
Bombs as a result."
74,"砂漠を泳ぐ魚竜・ガレオスのリーダー。
ガレオスよりも、ひとまわり大きな
体格と、黒く硬化した鱗を持ち、
リーダーの風格にあふれている。
ヒレの部分にマヒ性の毒を持つ。
主に寒冷期に目撃される。","The alpha leader of 
Cephalos Packs. Much larger
than their kin and
with darker scales, these
beasts possess enhanced paralytic
saliva."
75,"川や湖に生息する巨大な魚竜。
羽はヒレの様に変態しており、
飛行する能力はない。
魚のような外見に反し、
陸地でも活動できる。
温暖期には密林、それ以外は砂漠で
多く目撃される。
カエルが好物。","Huge Piscine Wyverns famous
for their great strength.
Like most Piscine Wyverns
their wings have evolved
into powerful fins. Despite
appearences, Plesioth are
as deadly on land as
they are in water."
76,"翠色の鱗が特徴的な、
ガノトトスの亜種。
その透き通るような鱗の色から
『翠水竜』とも呼ばれている。
生態や行動は通常のガノトトスと
変わらず、口から吐き出す水のブレスや
大きな体での体当たりなどが得意。
好物も同様に、カエルである。","A Plesioth Sub-Species
with deep Jad-green
scales. While physically similiar
to standard Plesioth, these
individuals are much more
aggressive and are much
more accurate with their
water beam attacks."
77,"溶岩の中を棲み処とする魚竜。
鱗の表面には冷え固まった溶岩が幾層
にも重なり、強固な鎧の役割を果たし
ている。
自由自在に溶岩を泳ぎ回り、口から
溶岩を吐き出すなど、その特異な生態
は学者達の研究対象となっている。","Volganos are thermophilic Wyverns
that utilize hardened magma
as a sort of armour.
These beasts spend much
of their time immersed
in molten rock, making
them a favourite research
target for scholars."
78,"紅の鎧を身に纏った、
ヴォルガノスの亜種。
体表に付着している溶岩には
希少な鉱石が多分に含まれており、冷え
固まっても鮮やかな紅色をしている。
通常のヴォルガノスに比べて、体内の
溶岩を溜めておく器官が発達しており、
強力なブレスを撃ち出すことができる。","A Volganos Sub-Species
which has melted rare
ores into its molten
armor, causing it to
remain red even when
cooled. A more developed
lava-storage organ
allows them to utilize
 additional attacks."
79,"堅い殻を持つ小型の甲殻種。
温暖期の密林の浜辺など、温暖な
砂地に多く生息している。
地中に潜んでいる場合もあるため、
生息地域を歩く際は要注意。
その身から採れるザザミソは、珍味
として知られる。","A small Carapaceon with a
very hard shell. They
are common in tropical
and desert areas during
warmer months where they
 will often ambush prey 
from undrground. Their brains
 are a prized delicacy."
80,"巨大なモンスターの頭骨を背負う
大型の甲殻種。
砂地に好んで生息しており、主に砂漠、
温暖期には密林の水辺でも目撃される。
普段は砂の中で生活し、捕食の際に
地上に現れる。
巨大で強力な鋏は、同時に強固な盾と
しても機能するため、その攻略が鍵。","A large carapaceon with 
a big monster's skull
on it's back. Found
in warm, sandy areas, they
attack prey with bubble
breath and their
massive, rock-hard pincers.
They will also use
their pincers for defense."
81,"他の生物の殻を背負う甲殻種の幼体。
成体になると巨大なモンスターの
頭骨を背負うようになる。
非常に攻撃的で、小型ながらも
油断はならない。
火山に多く生息している。","An adolescent Carapaceon with
an organic shell firmly placed
on it's back. Once grown
their original shell falls
off and is rplaced by a
large monster's skull.
Common in volcanic areas."
82,"巨大なモンスターの頭骨を背負う
大型の甲殻種。
鋭利で長い鋏を持ち、その刃は堅い
火山の岩盤も容易にえぐり、天井を
移動する事も可能にするという。
火山や沼地での目撃例が多い。
また希に貴重な真珠を殻内に生成する
こともあり、珍重されている。","A large Carapaceon with a
giant monster's skull on its
back. Its long, sharp pincers 
allow it to pierce stone and 
even travel along rock
ceilings. They are native to
marshy and volcanic areas and
occasionally they develop a
precious, rare pearl."
83,"超大型の甲殻種。そのサイズに見合う、
超巨大なモンスターの頭骨を背負う。
その甲殻は、もはや生物のものとは
思えないほどの硬度を持つ。
縄張りを徘徊し、邪魔なものを見つ
けると排除しようとする習性を
もっているため、生息地域付近の
砦や街では警戒を要する。","A giant Carapaceon with an
an equally giant monster's skull
on it's back. Prone to roaming 
and with a nearly
impenetrable shell, nearby forts and
towns must be alerted
to its movements or
potentially face total
annihilation."
84,"堅い黒褐色の外殻を全身に纏う甲殻種。
栄養の豊富な発光体液を全身に循環させ
ており、その配分によって自らの体質を
変化させる能力を持つ。
気性が荒く、マヒ性の毒と体液の結晶を
用いた攻撃には注意が必要。
体液調整の能力で、温帯から寒帯まで、
幅広い地域に生息している。","A large Carapaceon with a 
crystal-adorned black shell.
These beasts possess unique
blood, which changes colour
in response to their mood.
Highly aggressive and opportunistic
predators, they attack with a
unique crystallizing body fluid."
85,"灰色の甲殻から『灰晶蠍』と呼ばれる、
アクラ・ヴァシムの亜種。
主に沼地の洞窟に生息しており、
尻尾の結晶部分だけを地面に露出させて
獲物が来るのを待ち構えている。
尻尾を切断すると、血のように赤い
結晶を生やし、傷口を塞ぐ習性がある。
この結晶は『血晶石』と呼ばれ、
武器や防具の素材として重宝される。","Closely related to Akura
Vashimu, these Carapaceons use
their crystal-covered tails
to lure curious prey into
striking distance. Research indicates
that if their tails are
injured, they will use
their crystalizing fluid to
patch the wound."
86,"潮島の洞窟内で発見された甲殻種。
コナマキダケなどの菌類と共生しており
岩と同化したかのような見た目のため
発見することは非常に困難。
毒やマヒ性の毒に耐性を持つ。
左右の鋭い鎌と巨大な槌のような手の
特性を理解することが狩猟への近道と
言われている。","Strange cave dwelling creatures
that cover their carapaces
with rocks and fungi for
camoflauge. Leveraging their unique
claws, these Carapaceons can both
slash and crush foes
with ease. Hunt with
caution."
87,"白湖に生息する小型の甲殻種。
普段は砂の下でひっそりと生活している
が、獲物が自らの隠れている場所を通る
と地中から這い出してきて、どこまでも
執拗に追いかけ回したのち、尾から分泌
される毒で仕留める。白湖の環境に適応
した結果、身に着けている甲殻は砂漠の
風景に溶け込む体色をしている。","Small Carapaceons native to
the White Lake, they
normally remain buried beneath
the sand, only rising when
they detect potential prey.
Their tails possess a well
developed venom gland, allowing 
them to easily dispatch prey."
88,"大型の野生のイノシシ。気が荒く、
ハンターを見つけると突進してくる。
その威力は強力なので注意！
肉は主に食料とされていて、癖のある
味だが愛好するハンターも多い。
繁殖力が高く、広範な地域に生息し、
時として大規模な群れを形成する。","Foul-tempered wild boars
that charge toward hunters 
the moment they spot them. 
Fertile and with a huge
range, they often form 
large herds. Their meat
is beloved by hunters."
89,"野生のイノシシ、ブルファンゴの
リーダー。大柄で巨大な牙が特徴。
ブルファンゴより攻撃的で、
その攻撃は突進が主だが、ハンターを
見つける能力が格段に高い。
密林や沼地など温暖な地域に生息する
が、温暖期には雪山でも見られる。","The imposing leaders of
Bullfango herds, they are
far more aggressive than
normal Bullfango and are
better at tracking their targets.
normally found in warm 
regions, they will migrate
to the Snowy Mountains
during warmer months."
90,"ピンクの毛並みをもつ牙獣。
大規模な群れは形成せず、少数で
生活することが多い。
キノコが大好物で、うかつにそれを
持ち歩くと襲われる事もある。
密林や沼地など、温暖で湿潤な地域に
多く生息している。","Ape-like fanged beasts
with pink fur. Conga
rarely gather in large
groups, preferring to remain 
in small troups. Particularly 
fond of mushrooms, they can
be found in warm
humid areas."
91,"ピンクの毛並みをもつ大型の牙獣。
密林や沼地などでの目撃例が多い。
食欲が旺盛で、特にキノコ類には
目がなく、非常食として持ち歩く事も。
最近の研究によると、食べたキノコに
よってその吐く息が変わるといわれ、
毒や炎など、様々な特性を持つ。
生息地によってキノコの植生が異なる
ため、その息も地域の影響を受ける。","A large fanged beast with pink 
fur, often found in warm, humid
regions.
They are fond of mushrooms.
Guild research indicates that
the type of mushroom they
consume can affect the type
of breath attack they utilize.
They can be very pungent."
92,"真っ白な毛並みをもつ牙獣。
群れで行動し、多くはリーダーである
ドドブランゴに率いられている。
その統制力は非常に高く、リーダーの
召集には即座に対応する。
雪山で、季節を問わず姿をみることが
できる。","Fanged beasts with white
fur, native to frigid enviroments.
They operate in small groups
under the direction of a
Blongonga Leader and will
answer its call whenevr it
may come."
93,"群れで行動するブランゴのリーダー。
大きな牙と髭が特徴で、ブランゴの
倍近い体格をもつ。
常にブランゴを従え、雪中の集団行動
には目をみはるものがある。
跳躍力が高く、さらに雪の中を潜って
移動するなど、機動力も高い。
雪山をなわばりとしている。","Leader of a Blango pack
it is twice as large and
recognized by its giant fangs
whiskers, and head-crown. It sends
its pack to attack any trespassers.
Its jumping power allows it 
 great mobility in its home
range of the snowy mountains."
94,全ては謎につつまれている。,No information is documented.
95,"潮島で発見された牙獣。
まだら模様の毛並みに鋭い鉤爪
長い尻尾が特徴的。糸を用いた独特の
跳ぶような動きには警戒が必要である。
子供は「ココモア」と呼ばれており
幼年期を親の背中で棲ごす。
一部の甲虫種を嫌がるが、これは
子供を守るための習性と見られている。","Fanged Beasts native to the Tidal 
Island, which possess characteristic
white and beige fur with
long claws and tail.
They secret a unique webbing
like substance to aid in 
movement and often carry their
young on their backs."
96,"超攻撃的生物。
目撃例の少なさは、その異常な攻撃性
による。その姿を見て、無事生き延び
た者は極めて希である。
常に単独で行動し、何者にも伍する
事のない孤高の存在といわれる。
生息地域などは一切不明。","An ultra-aggressive creature that 
is rarely sighted and seldom survived.
Survivors report it exhibits a
strange attack. The Rajang
s said to be a loner
and this isolated life has made 
it difficult to pin down its 
territorial leanings."
97,"響狼と呼ばれる狼の雄。
雄は灰色の毛並を持つ。
雌と共に行動し、噛みつきなどの
肉弾攻撃を主軸としている。
また強靭な心肺機能を利用し、
肺内の空気を圧縮させることで、
高威力の空気弾を放つ姿も
目撃されている。","Nomadic, male Fanged Beasts
with bristling grey coats.
They are never far from
their mate, the Nono Orugaron. 
Research shows these beasts
have advanced respiratory systems
allowing them to unleash
deadly wind-based attacks."
98,"響狼と呼ばれる狼の雌。
雌は白色の毛並を持つ。
雄と共に行動し、素早い動きを
主体とした肉弾攻撃を得意としている。
洞窟付近で咆哮を繰り返す姿が
確認されているが、これは洞窟の
共鳴の効果により、遠隔地に
存在する仲間と連絡を取っている
ものと推測されている。","Nomadic, female Fanged Beasts
with snowy, white coats.
They are never far from
their mate, the Kamu Orugaron. 
Research shows these beasts
may use caves to amplify
their calls, allowing them to
summon their mates from great 
distances."
99,"雄のオルガロンの亜種。
たてがみや一部の毛先が緋色に染まり
通常のオルガロンよりも一回り大きな
体躯をしているのが特徴。
全身の毛は耐火性に優れており
火山での生息にも適応した身体と
なっている。
繁殖期になると雌のオルガロンを求め
雄同士が激しい争いを繰り広げる。
","Rare and violent variants of
Kamu Orugaron, known to inhabit
volcanic regions. Unlike their standard
cousins, they are solitary hunters
and have been known to
even harass Nono Orugaron during
the breeding season.
Their bright orange fur
is highly fire-resistant."
100,"峡谷にて発見された二頭の牙獣。
赤色と青色の個体が存在するが
これは性別によって色が違う訳では
なく、遺伝による身体的特徴の一つ
とされている。
微弱ながら磁力を纏うことが可能。
一頭での磁力はそれほど強くはないが
二頭の磁力を合わせることで古龍に
匹敵する力を発生させる。
","Social creatures always observed
as a pair. The colour
difference often seen between
them isn't sexual dimorphism as
originally thought, but rather
simple genetic variation, with
the red variety being more
common. They fight as a team
and can generate magnetic fields."
101,"火山地帯の奥地で発見された牙獣種。
腕の着火石を擦り合わせて着火し、攻撃
に利用する。怒り出すと業火をまとう様
子から『紅蓮獅子』と名付けられた。
角が異様に発達している等の違いはある
ものの、その姿はラージャンに酷似して
おり、謎に包まれたラージャンの生態を
解明するための重要な手がかりになるの
ではないかと注目されている。","Brutal creatures recently found
in certain volcanic areas.
Utilizing flint-like growths on 
their arms, they are able
to wield vicious, flaming punches.
Research indicates these beasts
are closely related to 
Rajang, but their exact
relationship is still unknown."
102,"古龍種に属するが、その生態は
ほとんど知られていない、幻の生物。
個体数が非常に少なく、生息地域も
広範囲にわたるため、
目撃情報は極端に少ない。
雷を自在に操るとも言われる。
希少価値ゆえに体から採れる素材の
価値は高い。","Elder dragons so rarely sighted
that little is known of
their ecology, though everyone
knows of the high prices 
their parts fetch.
They are said to control
lightning itself, enrobing themselves
in it during battle."
103,"金属質の外殻が特徴的な龍。
風をまとい嵐を呼ぶといわれ、
実際目撃情報は暴風雨の日に多い。
一説には、毒状態になると、風を
まとう能力が低下するともいわれる。
生息地域は密林、砂漠、雪山など広範
に及び、時として街を襲う事もある。","A metal plated dragon known 
as the tempest of wind.
Eyewitnesses report violent storms
rage in its presence
and numerous attacks on
cities within its extensive
territory have been documented.
 It has been sighted everywhere
 from deserts to polar regions."
104,"脱皮が近づき、
体表の鱗が錆びついたクシャルダオラ。
この時期のクシャルダオラは気性が
荒く、街などを襲うことも少なくない。
脱皮直前になると人里離れた場所へ
移動し、脱皮すると言われているが、
実際にその様子を見たという記録は
残されていない。脱皮した殻のみが、
稀に見つかっているのみである。","Periodically Kushala Daora must
shed their metallic scales, prior
to this, they take on a
rusted appearence. While waiting to
molt they become extremely irratable
and may target human settlments.
While their shed husks are
common on mountain peaks no
one has witnessed a molt in person."
105,"目撃数が極端に少ない古龍。
その所以は、姿を自在に消すことが
できる能力によるともいわれるが、
詳細は不明。
密林や沼地など湿度の高い地域を
好むといわれる。
なんらかのショックを与えれば、
姿を現すという説もあるが、未詳。","Eyewitness sightings of this
Elder Dragon are extremely rare
due to its ability to literally
vanish; however, details of this
are unclear. It is thought
that shocking it may make
it reappear. When sightings do
occur they are generally in 
 warm, humid regions."
106,"灼熱の息を吐き、炎をまとう古龍。
忘れ去られた伝説上の古塔の頂上に
住まうといわれていたが、近年砂漠や
火山での目撃情報も報告されている。
炎を操る高度な能力を持つといわれ、
王冠の如き角で、その能力を制御して
いるという説もあるが定かではない。","A brutal female Elder Dragon
with breath of flame and expert
control over fire. It is
said that this control
comes from the crown-like horns
on its head, but this has
not been officially confirmed.
 Often sighted near Volcanoes and
ancient ruins."
107,"灼熱の息を吐き、炎をまとう古龍。
非常に強暴で、近づく者は例外なく
その業火に身を晒すことになる。
砂漠、沼地、火山などで目撃され、
一説には良質な燃石炭を求めて移動
しているともいわれる。
過去には、街を襲撃した事もあり、
ギルドも常に動静に気を配っている。","A brutal male Elder Dragon
with breath of flame and expert
control over fire. Its vile
temperament means anyone who
approaches is subject to fire and
brimstone. Known to attack cities,
the Guild attentively documents
all of their movements."
108,"これまでに幾度かの目撃が報告されて
いる巨大な龍。
周期的に生息区域を徘徊し、
その被害は天災に匹敵する。
ギルド側も対策として侵攻ルートに
砦を建設したりはしているが…。","A giant dragon few have 
 seen and lived to tell the
tale. When on the rampage
it wreaks havoc on all in its
path. The Guild has built a
fortress to repel the beast, but
will it hold?"
109,"巨大な古龍、ラオシャンロンの亜種。
灰色の外殻と山のような体躯から
『岩山龍』とも呼ばれている。
通常のラオシャンロンと同様に
生息区域をゆっくりと徘徊している。
轟然と移動を続けるラオシャンロン
だが、彼らがなぜ移動をし続けるのか。
その理由は、未だ解明されていない。","An enormous dragon few have 
ever seen. It is not a
true Sub-Species, but rather
An older Lao-Shan Lung
that has become encased in
hardened ash from years of 
dwelling in a volcanic area.
The Guild believes something has
driven it from its native range."
110,"空に浮かぶ巨大な古龍。
大地を喰らい、森を一呑みにすると
いわれ、肥沃な土地を求めて天空を
さまよう。
その姿はまさしく山の如くで、背には
巨大な樹木が繁茂している。
辺境の古塔に棲むともいわれ、
時として、街を襲うこともあるという。","An Elder Dragon that floats
through the sky. A bite
of earth, a drink of forest,
it’s a veritable god of the sky
made of the richest soil.
Ancient trees grow thick on its
back like on a mountain. It’s
 rumored to live near a forlorn
remote tower."
111,"光り輝く翼を持つ古龍。
伝承で存在は確認されていたが、
近年になって各地で目撃情報が
報告され、古龍に認定された。
ギルドに寄せられた報告によると、
特殊な力を使うようだが…。","An Elder Dragon with beautiful
shining wings. While mentions of its
existance are found in
various ancient texts, only after
it appeared and began attacking
settlments, was it officially 
documented. It is reported to
possess a strange power."
112,"迎撃拠点に突如現れた紫色の外殻と
金色の翼膜を持つ古龍。
ルコディオラに非常に酷似した
外見に加え、磁力を扱うことから
ルコディオラの亜種であると
推測される。視認できるほどの
強力な雷を操り、その脅威性は
ルコディオラをも凌駕する。
","A powerful dragon clad in
purple scales and shining
wings. Its origin is unknown
but scholars believe it may
be a Sub-Species of Rukodiora.
It is able to generate
far more powerful magnetic
fields than its relative."
113,"この地で古くから語り継がれている
伝説の黒龍。
凄腕のハンター達が幾度も闘いを
挑んだというが…。
全ては謎につつまれている。","A legendary black dragon
said to have prowled these
 lands from the days of old.
Many skilled hunters have sought
to challenge it, but none
ever return. A monster shrouded
in mystery..."
114,"他の竜種が生息する空域よりも
遙か上空を翔る龍として、
古くから伝説や御伽話の中で
語り継がれてきた古龍。
実在するのかさえ定かではなかったが
此度の大型探査船による
大規模な生態調査によって
その存在が確認された。
","An elusive Elder Dragon previously
known only from ancient
legends. It dwells high in the
atmosphere, far above most
other creatures, but will
rarely descend to ground level.
It was classified by the Guild
after its discovery by the
Large Exploration Ship."
115,"生物が存在することができないと
いわれていた、「最果ての地」で
目撃された古龍。
各地に僅かに残っている資料から
『熾凍龍』と呼ばれている古龍で
あると推測される。
この古龍に関しての資料は全くと
言って良い程残っておらず、
詳しい生態は分かっていない。
","Mysterious, yet overwhelmingly
powerful, this dragon dwells
in an area dubbed the
""World's End"", which was
previously thought to be
incapable of supporting life.
Ominously, no records of
this beast exist and its
ecology is a mystery."
116,"大型探査船での調査中に遭遇した古龍。
全身が黄金色の鱗と殻に覆われ、さらに
至る所に結晶の様なものが生えている。
詳しい調査から、この地域に住み着いた
鋼龍クシャルダオラが、砂金を多く含む
川の水や特殊な鉱石を、長年にわたり
摂取し続けたことで、このような進化を
遂げたと推測される。
","A shimmering dragon of
golden scale and precious crystal,
its existence was revealed rather
recently. While its natural habitat
is currently unknown, research
indicates it may be descended
from Kushala Daora that ingested
gold-bearing minerals over
many years."
117,"威厳に満ちた雰囲気と特殊な形をした
尻尾、そして頑強な鱗を持つ古龍。
大陸の東方にある竹林奥部を調査中に
発見されたこの古龍は、攻撃を受け
傷を負うと、傷口から出た体液が
硬化し、負傷部位を覆うように甲殻を
生成するという特徴があるようだ。
また、睡眠ガスによる攻撃なども多く
十分に注意が必要との報告もある。
","A dignified and powerful dragon
with an unmistakable tail.
Found in Bamboo forests to the
east, it is reported to
possess a strange symbiotic
relationship with the Bamboo,
which it is seemingly able to
manipulate at will. It also
reportedly produces Sleep-gas."
118,"鏡面のように煌く金属を全身にまとった
古龍。身体にある複数の「操核」の力で
流体金属を操ることから『司銀龍』とも
呼ばれている。
非常に高い知能を持ち、対峙した相手が
自らに害なす者だと知るや、
流体金属を操って攻撃を仕掛ける。
金属を司るため、一部の鍛冶職人からは
信仰の対象ともされている。
","Often enrobed in a strange
liquid metal, which it is
seemingly able to control at
a whim; this dragon
is a curious beast. First hand
accounts claim it is highly
intelligent, being able to
learn and counter a hunter's
combat techniques with ease."
119,全ては謎につつまれている。,No information is documented.
120,"別名『浮峰龍』とも呼ばれる古龍。
ヤマツカミと酷似した外見を持つが、
詳細は明らかになっておらず、ギルドで
引き続き調査が進められている。
現在までの調査の結果、
共通の習性として体内に吸い込んだ雷光
虫を吐き出すことが確認されている。
しかし、衝撃を受けると母体に戻ろうと
するなど、若干の差異が見受けられる。","An Elder Dragon that floats
through the sky and has
been sighted in the Highlands.
While it seems to share relation
with Yama Tsukami, Guild
research is still ongoing.
 It's body is home to
a veritable ecosystem of 
unique and dangerous flora."
121,"猛吹雪の日に山中深くや極寒の地で
存在が確認された古龍。
王者のように威風堂々とした姿をして
いることから『凍王龍』とも呼ばれる。
誇り高く普段は争いを好まないが、
害をなす者には氷塊や氷刃で攻撃し、
冷気を操って氷漬けにするなど容赦なく
襲いかかる。その強大な力ゆえに
吹雪や豪雪の原因とも推測されている。","Recently documented by Guild
researchers exploring an arctic
region, this proud dragon
is believed to be an
ancestor of Teostra and
Lunastra. While much of it's
biology is still unknown, it
is speculated to be the
source of some intense blizzards."
122,"正体不明の砦『雲見砦』に巣くう古龍。
複数の小型飛竜を従えており、
使役することで様々な攻撃を行う。
また、他とは比べ物にならないほど
強大な風圧・震動・咆哮を用いる。
その生態はほとんど謎に包まれており
詳しいことは全く分かっていない。","Spoken of in ancient texts as
the ""Dragon of Conquest"", this
imposing creature has been
sighted at the Cloud
Viewing Fortress. Never without
an entourage of Egyurasu 
It's claws spawn tremors
and its breath immolates
everything before it."
123,"突如として出現した大型古龍。
特定の部位に熱を蓄積させる特異な体質
と、山岳を彷彿とさせる隆々とした体躯
から『焔嶽龍』と呼ばれる。
体の部位が熱膨張によって膨らみきった
際、放熱のため超高熱・高密度の火炎を
放射する行動が確認されている。
想像を絶する程の甚大な被害が予見され
ており、非常に危険な存在である。
","Enormous and incredibly violent
the immense stature and magma
like heat produced by this
Elder Dragon have earned it
the moniker of ""living
volcano"". The Guild fears the
incredible destruction this beast
could wreak, should it
destroy the Interceptor's Base."
124,"黒蝕竜が成長した後の姿であり、特徴
的な輝きを放つ『天廻龍』と言われてい
る。黒蝕竜の特徴であった鱗粉もさら
に強力になっている。
天廻龍が存在するだけで空に暗雲が立
ち込み、悪しき風が山を蝕んだという
言い伝えも存在するが事実は定かでは
ない。","The distinctive radiant light of
the mature Gore Magala has
has been seen in the Sanctuary of 
Heaven's Mount. Some believe
Shagaru Magala was the ""foul
 wind that withered a mountain"", 
a calamity spoken of in ancient
texts."
125,"塔の頂上で異変が発生し、緊急調査を行
った際に存在が認識された古龍。決して
併存する事のない炎と氷を纏う姿から
『灼零龍』とも呼ばれる。燃え盛る焔と
凍てつく氷を駆使し、狩人を翻弄する。
怒りに触れると秘めし力を解放する。相
反する属性を混合させ、狩人をより苛烈
に攻め立てる事から、討伐はおろか無事
に帰還することさえ難しいと言われる。","Discovered after assaulting
a Guild expedition exploring an
ancient Tower, it is also 
known as the ""Burning Ice""
dragon, due to it's unique
physiology. While it possesses
control over ice and fire, it
segregates control over each
element to one side of it's
body. A fascinating creature."
126,"渓流の奥深く、「霊峰」に舞い降りた
伝説の古龍。大嵐と共に姿を現し、
集落を無残に滅ぼすさまから、嵐の化身
として風聞が広く浸透している。
暴風と竜巻を従える厄災の龍として
恐れられ、天災にも匹敵するその力
から『嵐龍』とも呼ばれている。","A legendary elder dragon spotted
on Sacred Pinnacle. An avatar 
of storms in the folklore of 
a certain village, Amatsu's appearance
is accompanied by furious cyclones 
and horrific storms. Its fearsome
power is said to outscale
that of natural disasters."
127,"刃に似た形状の尻尾を自在に操る獣竜。
一度狙いをつけた獲物を執拗に追い続け
ることから、『獰竜』と呼称されるよう
になった。興奮するほど背中の筋肉は
隆起し、棘は大きく赤みを帯びて、
狂暴になるが、大きな隙も見せる。
酸性度の強い消化液を使用するという
情報もあり注意が必要である。","Brute Wyverns that utilize their
bladed tails and sharp claws
to dispatch prey. When angered
the plates covering their backs
will flush with blood to
further intimidate their foes.
They are known to possess
extremely acidic saliva."
128,"寒冷地でのみ生息するアビオルグの
亜種。
寒冷地という過酷な食糧環境の中で
生き抜いた個体がギアオルグであり、
より多くの食料を求めて新天地を
渡り歩き、そのたび気温や地形に
よって少しずつ変異を繰り返した
個体がアビオルグとされている。
","Closely related to Abiorugu,
they inhabit freezing environments
such as the Polar Sea,
where they utilize ice to
increase the power of their
attacks. They are able to
shoot beams of pressurized
ice water at targets."
129,"白湖の探索中に発見された獣竜種。かつ
ては水生であったが、湖が干上がり現在
の形になると、陸生に適応した。普段は
目立たない外見をしているが、外敵の
攻撃を受けると血流を巡らせて身体を
肥大化させ『怒貌竜』の二つ名の通りに
相貌を一変させる。主食となるクスバミ
が持つ毒を摂取する内に体内に毒素を
溜め込む器官を獲得したと考えられる。","Large Brute Wyverns endemic
 to White Lake, research shows
they were previously semi
aquatic, until the lake's
waters receeded, forcing them
to re-adapt to terrestrial life.
They are able to store
lagre quantities of poison
gained from their prey."
130,"獣竜種の中でも一際大きな体躯と、高い
体温を維持するために大量の食料を必要
とする。その貪欲な食性により、生息域
一帯のモンスターを喰らい尽くし生態系
を破壊してしまうこともある。興奮状態
になると全身の筋肉が隆起し無数の赤い
傷跡が露わになる。傷跡が開く際の痛み
により凶暴性を高めているとも言われ、
文字通り『恐暴竜』と恐れられている。","The dreaded, nomadic Deviljho have
no specific territory of their 
own. Their muscles swell if
provoked, revealing old wounds. 
Needing to feed constantly due to
their extremely high metabolism
they can easily hunt nearby
animals to extinction. Hunt with
extreme caution."
