index,source,target
650,"チャチャブーの特徴や生態
が記入された書物。購入後に
モンスターリストで参照可能。",
651,"甲虫種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
652,"雷光虫の特徴や生態が
記入された書物。購入後に
モンスターリストで参照可能。",
653,"草食種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
654,"鳥竜種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
655,"イャンガルルガの特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
656,"飛竜種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
657,"飛竜種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
658,"リオレウスの特徴や生態が
記入された書物。購入後に
モンスターリストで参照可能。",
659,"モノブロスの特徴や生態が
記入された書物。購入後に
モンスターリストで参照可能。",
660,"魚竜種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
661,"甲殻種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
662,"甲殻種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
663,"シェンガオレンの特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
664,"牙獣種の生態系や特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
665,"ドドブランゴの特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
666,"ラージャンの特徴や生態が
記入された書物。購入後に
モンスターリストで参照可能。",
667,"キリンの特徴や生態が
記入された書物。購入後に
モンスターリストで参照可能。",
668,"クシャルダオラの特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
669,"オオナズチの特徴や生態が
記入された書物。購入後に
モンスターリストで参照可能。",
670,"ナナ・テスカトリの特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
671,"テオ・テスカトルの特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
672,"ラオシャンロンの特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
673,"ヤマツカミの特徴や生態が
記入された書物。購入後に
モンスターリストで参照可能。",
674,"ミラボレアスの特徴や生態
が記入された書物。購入後に
モンスターリストで参照可能。",
675,"アクラ・ヴァシムの特徴が
記入された書物。購入後に
モンスターリストで参照可能。",
676,ダミー。,
677,ダミー。,
678,ダミー。,
679,"ピカピカ光るシルバーな卵。
大変価値のある珍しい宝だが、
ハンター生活には無用の長物。",
680,"ピカピカ光るゴールデンな卵。
巨万の富を生む珍しい宝だが、
ハンター生活には無用の長物。",
681,"フィールド全域の地形が
記された地図。
‾C05（支給品専用）",
682,"体力を少量回復する薬。
‾C05（支給品専用）",
683,"スタミナを少量回復する食料。
‾C05（支給品専用）",
684,"主に新米ハンターに
支給される肉焼きセット。
肉を焼こう。‾C05（支給品専用）",
685,"武器を研磨し、斬れ味を回復
させる小型サイズの砥石。
‾C05（支給品専用）",
686,"動きを止めることができる罠。
捕獲に使用可能。
‾C05（支給品専用）",
687,"強烈な閃光を発する手投げ玉。
‾C05（支給品専用）",
688,"体力の上限が最大まで上昇し、
完全回復する薬。
‾C05（支給品専用）",
689,"ターゲットを落とすための
落とし穴。
‾C05（支給品専用）",
690,"大タル爆弾を改良した強化版。
ＧはなくともＧ級の威力。
‾C05（支給品専用）",
691,"大型の設置型ボウガンの弾。
‾C05（支給品専用）",
692,"対巨大龍専用の鋼鉄の弾丸。
重いので運ぶのに苦労する。
‾C05（支給品専用）",
693,説明文不要,Aucune explication n'est nécessaire.
694,飛竜の巣から盗んだ卵。,
695,"アプケロスの巣から盗んだ卵。
なかなかの美味らしい。",
696,"草食竜の卵より
小ぶりで運びやすい。
こちらも珍味として有名。",
697,灰水晶を含有する原石。,Minerai contenant du cristal cendré.
698,白水晶を含有する原石。,
699,"小さな衝撃でも
爆発してしまう岩。
取り扱い注意。",
700,"フルフルの幼生。持っている
と徐々に体力が奪われていく。
‾C05（精算アイテム）",
701,"山菜じじい特製のフルフルベ
ビーが材料のアイス。
‾C05（精算アイテム）",
702,"雪山山頂にたてる旗。
これを立てる事が制覇した証。
‾C05（支給品専用）",
703,"街で残った食料。
飼料として使われている。
大闘技会で使用。",
704,"なにが起こるかわからない、
まさしく奇天烈怪奇なエサ。
大闘技会で使用。",
705,"自分のモンスターを大きく
するためのエサ。
大闘技会で使用。",
706,"自分のモンスターの強さを
上げるためのエサ。
大闘技会で使用。",
707,"自分のモンスターの実力を
引き出すエサ。安価な分効果
も低い。大闘技会で使用。",
708,"これを与えるとモンスターが
なついてくれる。
大闘技会で使用。",
709,"遠い異国で大流行の食べ物。
食べると痺れにくくなる。
大闘技会で使用。",
710,"遠い異国の国民的な食べ物。
食べると毒に強くなる。
大闘技会で使用。",
711,"遠い異国の伝統的な食べ物。
眠気も吹っ飛ぶおいしさ。
大闘技会で使用。",
712,"遠くはなれた敵への攻撃を
指示する笛。
大闘技会で使用。",
713,"突進系の攻撃を指示できる笛。
大闘技会で使用。",
714,"近くにいる敵への攻撃を指示
する笛。
大闘技会で使用。",
715,"特殊な攻撃を指示できる笛。
吹くのに多少時間がかかる。
大闘技会で使用。",
716,"特殊な攻撃を指示できる笛。
大闘技会で使用。",
717,"モンスターの怒りを誘う
あぶない笛。
大闘技会で使用。",
718,"モンスターを逆鱗状態にする
危険な笛。
大闘技会で使用。",
719,"撃龍槍を起動させるための鍵。
大闘技会で使用。",
720,"大闘技会の勝者に贈られる
チケット。山菜ジジイへ５枚
集めて持って行こう。",
721,ダミー。,
722,"着弾地点から広い範囲に睡眠
効果のある煙を発散する玉。
大闘技会で使用。",
723,"モンスターに当てることで
怒りをおさめる効果のある玉。
大闘技会で使用。",
724,"モンスターに当てることで
回復効果がでる玉。
大闘技会で使用。",
725,"異国の言葉で文が書いてある。
唄の歌詞のようだ。
読める人に渡してあげよう。",
726,"異国の言葉で文が書いてある。
唄の歌詞のようだ。
読める人に渡してあげよう。",
727,"異国の言葉で文が書いてある。
唄の歌詞のようだ。
読める人に渡してあげよう。",
728,"異国の言葉で文が書いてある。
唄の歌詞のようだ。
読める人に渡してあげよう。",
729,"狩猟笛の奏でる旋律の種類が
書いてある。マイハウスの
本棚で確認してみよう。",
730,"大昔の狩猟笛演奏者が使って
いた楽譜。マイハウスの
本棚で確認してみよう。",
731,"まだまだ初級！
を意味するコイン。比較的
簡単に教官がくれる。",
732,"そこそこ中級！
を意味するコイン。そこそこ
認められると貰える。",
733,"やるなっ！上級！
を意味するコイン。なかなか
貰えない貴重な物。",
734,"狩人道場で演習を
受けた時に贈られるコイン。
教官の気まぐれでもらえる。",
735,"狩人道場で演習を
受けた時に贈られるコイン。
教官の気まぐれでもらえる。",
736,"狩人道場で演習を
受けた時に贈られるコイン。
教官の気まぐれでもらえる。",
737,"狩人道場で演習を
受けた時に贈られるコイン。
教官の気まぐれでもらえる。",
738,"狩人道場で演習を
受けた時に贈られるコイン。
教官の気まぐれでもらえる。",
739,"狩人道場で演習を
受けた時に贈られるコイン。
教官の気まぐれでもらえる。",
740,"狩人道場の演習をもっとも
早いタイムでクリアーした
ものに贈られるコイン。",
741,"狩人道場の演習で10000P
以上の高記録でクリアーした
ものに贈られるコイン。",
742,"狩人道場の演習で5000P
以上の記録でクリアーした
ものに贈られるコイン。",
743,"ギルド依頼の演習に参加し
クリアーすることで
希にもらえるコイン。",
744,"秘境を目指すのに欠かせない
７つ道具のひとつ。その針は、
常に秘境の方角を指している。",
745,"秘境を目指すのに欠かせない
７つ道具のひとつ。
暗号になっており解読が必要。",
746,"望遠鏡をはじめ、秘境行きに
必要な７つ道具のうちの５つ。
一挙に見つかってラッキー！",
747,"秘境を目指すのに欠かせない
７つ道具がついに揃った。
これでキミも秘境へＧＯだ！",
748,"長きに及ぶ物語に終焉を齎す
存在について記された書物。
これだけでは意味不明。",
749,"この地にて遥か昔から語り継が
れる古き伝説が書れた書物。
これだけでは意味不明。",
750,"この地にて遥か昔から語り継が
れる最古の龍について記された
書物。これだけでは意味不明。",
751,"伝説・古龍・終焉の３種の書
を合わせることで完成した、
白き龍の情報が記された書物。",
752,"ボロボロになった本の断片。
書いてある文字は読めないが、
後ろには続きがありそうだ。",
753,"ボロボロになった本の断片。
昔は立派だったのだろうが、
今では何の価値もなさそう。",
754,"ボロボロになった本の断片。
村の坑道から発掘されたもの。
もっと前の部分がどこかに…？",
755,"バラバラだった文章を
一つにあわせたもの。
これで古塔の位置もわかる。",
756,"割れているツボの口。
珍しい形で売ると高く売れる。",
757,"割れているツボの胴。
珍しい色をしていて、
ちょっと価値がある。",
758,"割れているツボの底。
珍しい素材で、思ったより
高く売れるみたいだ。",
759,"欠片をあわせてできた
古代の珍しいツボ。
かなりの珍品で貴重。",
760,"穴だらけの黒くて奇妙な鉱物。
空から降って来たもので、
集めれば願いがかなうらしい。",
761,大型船を造るために必要な帆。,Voiles nécessaires à la construction d'un grand navire.
762,"大型船に必要なメインマスト。
頑丈な骨組み、頑丈な布で
できあがっている。",
763,"緊急クエストを共に戦った証。
ハンターとしてひとつの段階
を乗り越えた証でもある。",
764,"緊急クエストを共に戦った証。
きってもきれない深い絆が
ここに結ばれた。",
765,"狩人道場の教官が工房に依頼
した物の注文書。",
766,"たまごをギルドに引き渡した
ときに希にもらえるチケット。
集めておくと良いことが！？",
767,"原石をギルドに引き渡した
ときにもらえるチケット。
集めておくと良いことが！？",
768,"その身に勇気を示せたときに、
もらえるチケット。
集めておくと良いことが！？",
769,"肉球の手形が押されている
獣人族の高級紙幣。
書いてある文字は読めない。",
770,"ギルド主催のイベントに、
参加しクリアすることで、
希にもらえるチケット。",
771,"肉の旨味を知り尽くした者に、
贈られるチケット。",
772,"モノブロスの狩猟に成功した
者だけが得る誉れ。
一流ハンター免許皆伝の証。",
773,"道場のポイントで交換できる
大剣チケット。
集めるといい事がある？",
774,"道場のポイントで交換できる
ハンマーチケット。
集めるといい事がある？",
775,"道場のポイントで交換できる
ランスチケット。
集めるといい事がある？",
776,"道場のポイントで交換できる
片手剣チケット。
集めるといい事がある？",
777,"道場のポイントで交換できる
ガンナーチケット。
集めるといい事がある？",
778,"肉球のスタンプが押されてい
る獣人族の紙幣。
書いてある文字は読めない。",
779,"【ＣＴアイテム】
ＦチケットＣＴ１",
780,"【ＣＴアイテム】
ＦチケットＣＴ２",
781,"【ＣＴアイテム】
ＦチケットＣＴ３",
782,"【ＣＴアイテム】
ＦチケットＣＴ４",
783,"マカ麹が入っている
不思議な壷。神秘の発酵が
物質を変化させる。",
784,"薬草が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
785,"げどく草が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
786,"回復薬が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
787,"回復薬グレートが入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
788,"栄養剤が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
789,"応急薬が入っている
マカ漬けの壷。埋めてみよう。
‾C05（支給品専用）",
790,"携帯食料が入っている
マカ漬けの壷。埋めてみよう。
‾C05（支給品専用）",
791,"解毒薬が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
792,"漢方薬が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
793,"強走薬が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
794,"怪力の丸薬が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
795,"忍耐の丸薬が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
796,"怪力の種が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
797,"忍耐の種が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
798,"コゲ肉が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
799,"生焼け肉が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
800,"コゲ魚が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
801,"生焼け魚が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
802,"太陽草が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
803,"落陽草が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
804,"火薬草が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
805,"アオキノコが入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
806,"ドス級魚が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
807,"特産キノコが入っている
マカ漬けの壷。埋めてみよう。
‾C05（精算アイテム）",
808,"厳選キノコが入っている
マカ漬けの壷。埋めてみよう。
‾C05（精算アイテム）",
809,"サボテンの花が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
810,"フルフルベビーが入っている
マカ漬けの壷。埋めてみよう。
‾C05（精算アイテム）",
811,"ゲキレツ毒テングが
入っているマカ漬けの壷。
好きな場所に埋めてみよう。",
812,"米虫が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
813,"ウォーミル麦が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
814,"レッドオイルが入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
815,"ドライマーガリンが
入っているマカ漬けの壷。
好きな場所に埋めてみよう。",
816,"虫の死骸が入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
817,"もえないゴミが入っている
マカ漬けの壷。
好きな場所に埋めてみよう。",
818,"装飾品の素材として
かかせない珠。",
819,"装飾品の素材として
かかせない珠。",
820,"装飾品の素材として
かかせない珠。
ちょっと高級なのがタマに傷。",
821,"装飾品の素材として
かかせない珠。
滅多に手に入らない代物。",
822,採取スキルがアップする装飾品。,
823,"麻痺スキルが
アップする装飾品。",
824,"睡眠スキルが
アップする装飾品。",
825,"睡眠スキルが
アップする装飾品。",
826,"気絶スキルが
アップする装飾品。",
827,"毒スキルが
アップする装飾品。",
828,"脱臭スキルが
アップする装飾品。",
829,"脱臭スキルが
アップする装飾品。",
830,"耐雪スキルが
アップする装飾品。",
831,"耐震スキルが
アップする装飾品。",
832,"声帯スキルが
アップする装飾品。",
833,"耐暑スキルが
アップする装飾品。",
834,"耐寒スキルが
アップする装飾品。",
835,"風圧スキルが
アップする装飾品。",
836,"地形スキルが
アップする装飾品。",
837,"体力スキルが
アップする装飾品。",
838,"体力スキルが
アップする装飾品。",
839,"回復スキルが
アップする装飾品。",
840,"回復速度スキルが
アップする装飾品。",
841,"攻撃スキルが
アップする装飾品。",
842,"特殊攻撃スキルが
アップする装飾品。",
843,"防御スキルが
アップする装飾品。",
844,"ガード性能スキルが
アップする装飾品。",
845,"自動防御スキルが
アップする装飾品。",
846,"スタミナスキルが
アップする装飾品。",
847,"はらへりスキルが
アップする装飾品。",
848,"食いしん坊スキルが
アップする装飾品。",
849,"食事スキルが
アップする装飾品。",
850,"斬れ味スキルが
アップする装飾品。",
851,"匠・連射スキルが
アップする装飾品。",
852,"達人スキルが
アップする装飾品。",
853,"投擲スキルが
アップする装飾品。",
854,"回避性能スキルが
アップする装飾品。",
855,"調合成功率スキルが
アップする装飾品。",
856,"弾調合スキルが
アップする装飾品。",
857,"錬金術スキルが
アップする装飾品。",
858,"装填スキルが
アップする装飾品。
",
859,"装填数スキルが
アップする装飾品。
",
860,"反動スキルが
アップする装飾品。
",
861,"精密射撃スキルが
アップする装飾品。
",
862,"通常弾強化スキルが
アップする装飾品。
",
863,"貫通弾強化スキルが
アップする装飾品。
",
864,"散弾強化スキルが
アップする装飾品。
",
865,"通常弾追加スキルが
アップする装飾品。
",
866,"貫通弾追加スキルが
アップする装飾品。
",
867,"散弾追加スキルが
アップする装飾品。
",
868,"榴弾追加スキルが
アップする装飾品。
",
869,"拡散弾追加スキルが
アップする装飾品。
",
870,"研ぎ師スキルが
アップする装飾品。",
871,"砲術師スキルが
アップする装飾品。
",
872,"肉焼きスキルが
アップする装飾品。",
873,"聴覚保護スキルが
アップする装飾品。",
874,"広域スキルが
アップする装飾品。",
875,"効果持続スキルが
アップする装飾品。",
876,"運搬スキルが
アップする装飾品。",
877,"全耐性ＵＰスキルが
アップする装飾品。",
878,"火耐性スキルが
アップする装飾品。",
879,"水耐性スキルが
アップする装飾品。",
880,"氷耐性スキルが
アップする装飾品。",
881,"雷耐性スキルが
アップする装飾品。",
882,"龍耐性スキルが
アップする装飾品。",
883,"採取スキルが
アップする装飾品。",
884,"採取スキルが
アップする装飾品。",
885,"高速収集スキルが
アップする装飾品。",
886,"剥ぎ取りスキルが
アップする装飾品。",
887,"気まぐれスキルが
アップする装飾品。",
888,"気まぐれスキルが
アップする装飾品。",
889,"審判スキルが
アップする装飾品。",
890,"運気スキルが
アップする装飾品。",
891,"盗み無効スキルが
アップする装飾品。",
892,"釣りスキルが
アップする装飾品。",
893,"地図スキルが
アップする装飾品。",
894,"千里眼スキルが
アップする装飾品。",
895,"気配スキルが
アップする装飾品。",
896,"底力スキルが
アップする装飾品。",
897,"モンスタースキルが
アップする装飾品。",
898,"麻痺スキルが
アップする装飾品。",
899,"気絶スキルが
アップする装飾品。",
900,"気絶スキルが
アップする装飾品。",
901,"毒スキルが
アップする装飾品。",
902,"耐暑スキルが
アップする装飾品。",
903,"耐寒スキルが
アップする装飾品。",
904,"風圧スキルが
アップする装飾品。",
905,"体力スキルが
アップする装飾品。",
906,"回復速度スキルが
アップする装飾品。",
907,"攻撃スキルが
アップする装飾品。",
908,"防御スキルが
アップする装飾品。",
909,"斬れ味スキルが
アップする装飾品。",
910,"達人スキルが
アップする装飾品。",
911,"回避性能スキルが
アップする装飾品。",
912,"反動スキルが
アップする装飾品。
",
913,"通常弾追加スキルが
アップする装飾品。
",
914,"貫通弾追加スキルが
アップする装飾品。
",
915,"散弾追加スキルが
アップする装飾品。
",
916,"榴弾追加スキルが
アップする装飾品。
",
917,"拡散弾追加スキルが
アップする装飾品。
",
918,"爆弾強化スキルが
アップする装飾品。",
919,"砲術師スキルが
アップする装飾品。",
920,"広域スキルが
アップする装飾品。",
921,"効果持続スキルが
アップする装飾品。",
922,"運搬スキルが
アップする装飾品。",
923,"全耐性ＵＰスキルが
アップする装飾品。",
924,"火耐性スキルが
アップする装飾品。",
925,"水耐性スキルが
アップする装飾品。",
926,"氷耐性スキルが
アップする装飾品。",
927,"雷耐性スキルが
アップする装飾品。",
928,"龍耐性スキルが
アップする装飾品。",
929,"採取スキルが
アップする装飾品。",
930,"高速収集スキルが
アップする装飾品。",
931,"剥ぎ取りスキルが
アップする装飾品。",
932,"運気スキルが
アップする装飾品。",
933,"千里眼スキルが
アップする装飾品。",
934,"攻撃系スキルが
アップする装飾品。
‾C05（特殊装飾品）",
935,"防御系スキルが
アップする装飾品。
‾C05（特殊装飾品）",
936,"ガード性能スキルが
アップする装飾品。",
937,"聴覚保護スキルが
アップする装飾品。",
938,"全耐性ＵＰスキルが
アップする装飾品。",
939,"火耐性スキルが
アップする装飾品。
‾C05（特殊装飾品）",
940,"水耐性スキルが
アップする装飾品。
‾C05（特殊装飾品）",
941,"氷耐性スキルが
アップする装飾品。
‾C05（特殊装飾品）",
942,"雷耐性スキルが
アップする装飾品。
‾C05（特殊装飾品）",
943,"龍耐性スキルが
アップする装飾品。
‾C05（特殊装飾品）",
944,"千里眼スキルが
アップする装飾品。",
945,"マグマに近い鉱床で採れる
鉱石。腕利きの職人しか
扱えない。",
946,"加工の方法や組み合わせる
素材により、様々な色彩と
特性を発揮する、夢の鉱石。",
947,"【ハルヨコイ】と呼ばれる鯉
の一種。繁殖期に、最も多く
見ることができる。",
948,"高粘性の体液と鋭いアゴで
破壊と創造を繰り返し、
芸術的な蟻塚を築くアリ。",
949,"加工の方法や組み合わせる
素材により、様々な色彩と
特性を発揮する、夢の虫素材。",
950,"大きな角と分厚い甲殻を持ち、
羽根は蝶のように美しいと
いう不思議な虫。",
951,"堅い甲殻を持つ、特大サイズ
のてんとう虫の一種。害虫を
食べて農作物を守る。",
952,"チャチャブーの持ち物。
彼らにとっては貴重品。
ゴミにしか見えないが…。",
953,"キングチャチャブーの持ち物。
王の持ち物に相応しい立派な
…ゴミ？",
954,"ギアノスから剥ぎ取った鱗。
雪に紛れて獲物に近づくのに
適した色合いを持つ。",
955,"ギアノスから剥ぎ取った
上質な鱗。より優れた武具の
加工を可能にする。",
956,"鱗を剥ぎ取った状態の皮。
なめされて革となる。
上品なその色は人気が高い。",
957,"ドスギアノスの皮。
群れのリーダーの皮には、
幾多の戦いの傷が残る。",
958,"ドスギアノスの爪。
ギアノスのものよりも鋭く、
素手で触るのはとても危険。",
959,"ドスギアノスの鋭い爪。
数々の獲物を仕留めてきた、
リーダーの凶暴な武器。",
960,"ドスギアノスの頭。
大きなトサカが、群れの
リーダーの証。",
961,"はるか昔、砂漠に消えた国の
王墓より発見されたという布。
禍々しい雰囲気をもつ。",
962,"見知らぬ文明の力を感じる石。
すごい技術が使われている
らしい。‾C05（精算アイテム）",
963,"鋼龍石に降りた溶けにくい霜。
その冷気は極めて強く長く保た
れるため武具にも重宝される。",
964,"化石化した鋼龍の鱗。
夜になると急激に冷えて極微量
の溶けにくい霜を降ろす。",
965,"粘土状で柔らかい。
一見クズ石だが、実は鉱石の
限界を引き伸ばす超希少鉱石。",
966,"掴むことすら困難なほど
ヌメリ成分たっぷりのキノコ。",
967,"一度くっついたら剥がれない
強力なトリモチ状の泡を吐き
獲物を捕食するケムシ。",
968,"高圧で水を吐くための水袋を
持ち、水上の獲物すら撃ち落と
して捕食する恐るべき魚。",
969,"家庭の鍋から、貴金属まで
用途万能な研磨剤の元となる
鉱石。",
970,"ギャラリー大会に参加すると
もらえるチケット。
集めておくと良いことが！？",
971,"ギャラリー大会Ｇに参加する
ともらえるチケット。
集めておくと良いことが！？",
972,"雷光虫の体液。
蓄えられた相当量の電気が、
衝撃を加えることで放電する。",
973,"混沌を喚ぶといわれるキノコ。
特殊な胞子を吸ったモンスタ
ーは幻覚に包まれるという。",
974,"モンスターの内臓器官の１つ。
非常に高濃度の毒が溜まって
いる袋。触っただけでも危険。",
975,"モンスターの内臓器官の１つ。
外気に触れるだけで発火する
粉塵が詰まっている。危険！",
976,"モンスターの内臓器官の１つ。
特殊な臓器に溜め込まれた
電気は、高圧電流に匹敵する。",
977,"上質な竜の骨。入手は困難だ
が、強力な武具の加工には、
欠かせない素材。",
978,"獣の丈夫な骨。
加工の容易な素材。",
979,"堅く大きな獣の骨。
高い剛性を持つ骨素材として、
武具の加工に重宝される。",
980,"滅多に見れない貴重な玉。
体内で長い年月を経たネコの
毛玉は、宝石のごとき輝き。",
981,"勇猛な大猪の牙。
牙につく多数の傷は、
数々の突進によるもの。",
982,"手触りの良い上質な毛皮。
剥ぎ取るのは難しい。
ギルドでも重宝される素材。",
983,"ギアノスから剥ぎ取った上質
な皮。頑丈な武具への加工が
期待できる。",
984,"鱗を剥ぎ取った状態の
上質な皮。丁寧になめされた
革は多様な使い道がある。",
985,"鱗を剥ぎ取った状態の
上質な皮。神経系の毒素を
中和する効力を持つ。",
986,"ドスゲネポスのしなやかな尾。
砂漠に適応した強固な鱗が、
表面をびっしりと覆っている。",
987,"鱗を剥ぎ取った状態の上質な
皮。装飾にも利用される赤い
革は、一切の毒の進入を拒む。",
988,"イャンクックの上質な鱗。
大きさも厚さも、通常の鱗
とは一味違う高級感。",
989,"青いイャンクックの上質な鱗。
複雑な青みを見せる鱗は、
信じられない程クール。",
990,"ブランゴの真っ白い毛束。
雪山の環境から体を守る毛は、
防寒具の素材に最適。",
991,"ブランゴの硬い毛。並みの毛
より加工が困難になるものの、
利用価値の高い魅力の素材。",
992,"コンガの毛。
丈夫で手触りの良い素材。",
993,"コンガの硬い毛。
この太く成長した毛で作った
武具は、耐久力に優れる。",
994,"ガノトトスの美しい上ビレ。
美しさとは裏腹に、その棘
には神経性の毒を持つ。",
995,"翠色ガノトトスの上質な鱗。
澄んだ翠色は見る者を
魅了する。",
996,"翠色のガノトトスの上ビレ。
柔軟で加工しやすく、
宝飾品にも広く利用される。",
997,"火竜の体内に流れる体液。
高温を発生する体液は、
武具への利用が期待できる。",
998,"剥ぎ取り技術が進化した最近
になって切り出せた素材。燃
え盛るこの器官は加工が困難。",
999,"涙腺の辺りでまれに発見
される鉱石。淡い桃色は
まるで宝石の様。",
1000,"グラビモスの延髄。
鎧竜素材の中でも、特に
貴重で加工が難しい素材。",
1001,"黒いディアブロスの堅い甲殻。
砂漠の熱風に長期間曝されて
も劣化しない頑強さ。",
1002,"カンタロスの甲殻の中でも
特に堅い部位。加工すること
で特殊な性質を発揮する。",
1003,"巨龍から剥ぎ取った赤黒い
上質な鱗。その硬度は
飛竜類の堅殻に匹敵する。",
1004,"砦蟹から剥ぎ取った堅殻。
さらに長い年月を経た甲殻は
金属を凌ぐ素材となる。",
1005,"シェンガオレンの背中の堅殻。
この厚い殻を纏って歩く砦蟹
の姿は、まさに難攻不落の城。",
1006,"炎龍から剥ぎ取った翼膜。
不思議な性質のその翼膜は
様々な加工が施される。",
1007,"神々しく光る龍苔。
不思議な効力を持ち、加工品
をより上質な物へと仕上げる。",
1008,"神々しく光る龍木。
不思議な効力を持ち、
目を見張る力を武具に与える。",
1009,"凶暴なティガレックスから
剥ぎ取った鱗。
とても分厚く、頑丈。",
1010,"傷ひとつない轟竜の上質な鱗。
重ね合わせる事で、上質な鋼
を楽に上回る硬度となる。",
1011,"どんな衝撃も跳ね返す、
ティガレックスの甲殻。
驚くほどの頑強さを持つ。",
1012,"年月を経て堅さを増した轟竜
の甲殻。鋭く尖ったエッジが、
轟竜の凶暴さを物語る。",
1013,"凶暴なティガレックスの尻尾。
しなやかで強力な尻尾は、
頑強な武具へと生まれ変わる。",
1014,"他の飛竜には見られない、
特徴的な前肢にある轟竜の爪。
凶悪な切れ味を誇っている。",
1015,"年月を経た轟竜の鋭い爪。
引き裂いた獲物の数だけ
鋭くなると言う。",
1016,"ティガレックスの牙。
獲物を砕く恐怖の牙に、
誰もが震えを隠せない。",
1017,"ティガレックスの鋭い牙。
鋭さを増した牙は、いかなる
獲物も容易く切り裂く。",
1018,"ティガレックスの頭。
未だ生きているかのような
恐ろしい外見。",
1019,"鈍く光る覇竜の鱗。
溶岩の中でも溶けない、
恐ろしいほどの頑強さ。",
1020,"鈍く光る覇竜の甲殻。
上等な鉱物の数倍の堅牢さを
誇る。加工は困難。",
1021,"大岩のような覇竜の尻尾。
擦れた大地が丸ごと削り
取られる程の重さと迫力。",
1022,"大地をも砕く覇竜の剛爪。
堅い岩盤も容易く砕く爪は、
もはや生物の物とは思えない。",
1023,"天を突く覇竜の大牙。数多の
外敵を貫いたであろうそれは、
牙というにはあまりに巨大。",
1024,"傷ひとつ負うことなく、
触れた岩盤を容易く削り取る、
黒炎の装甲に生える覇竜の棘。",
1025,"鮮やかな橙色をした、眠鳥の
体毛。その繊維は、しなやかで
強靭。",
1026,"にぶく黒光りする眠鳥の爪。
折れにくいため、武具の装飾に
重宝される。",
1027,"光加減で七色に見える尾羽根。
装飾用品として多用される。
若いご婦人に特に人気。",
1028,"複雑な形の眠鳥のクチバシ。
独特のフォルムが、一部好事家
ハンターに人気。",
1029,"眠鳥が、消化を助けるために
飲む砂利が結晶化したもの。
透明で美しい輝きを放つ。",
1030,"飛びぬけて美しい毛並みと色を
持つ、眠鳥から剥いだ橙毛。
武具素材としての価値も高い。",
1031,"形が整っており、牙のような
鋭さを感じさせるクチバシ。
堅さをも兼ね備える。",
1032,"眠鳥から剥ぎ取った上質な爪。
非常に鋭く、そして堅い。
つややかな黒は、上質の証。",
1033,"眠鳥の胃石の中でも、とりわけ
純度が高く形状の美しいもの。
貴婦人垂涎の一品。",
1034,"求愛のため、鮮やかな蒼色に
生え変わった眠鳥の体毛。
繁殖期の眠鳥から入手可能。",
1035,"繁殖期の眠鳥から剥いだ
上質な毛。
毛素材として申し分がない。",
1036,"ヴォルガノスから剥ぎ取れる金
色の鱗。灼熱の溶岩の熱に耐え
る強度を持つ。",
